MBLU,Block,Lot,Unit,Location,Usrfld_82_Desc
    230,      7,      0,       ,284 REEDY MEADOW RD,Oil
    230,      8,      0,       ,272 REEDY MEADOW RD ,Electric
    230,     12,      0,       ,222 REEDY MEADOW RD,Oil
    230,     13,      0,       ,196 REEDY MEADOW RD,Oil
    230,     14,      0,       ,178 REEDY MEADOW RD,Oil
    230,     15,      0,       ,160 REEDY MEADOW RD,Electric
    230,     16,      0,       ,146 REEDY MEADOW RD,Oil
    230,     17,      0,       ,134 REEDY MEADOW RD,Oil
    230,     19,      0,       ,125 REEDY MEADOW RD,Gas
    230,     20,      0,       ,147 REEDY MEADOW RD,Oil
    230,     21,      0,       ,149 REEDY MEADOW RD,Oil
    230,     23,      0,       ,231 REEDY MEADOW RD ,Electric
    230,     24,      0,       ,235 REEDY MEADOW RD,Electric
    230,     25,      0,       ,219 REEDY MEADOW RD ,Electric
    230,     26,      0,       ,239 REEDY MEADOW RD,Oil
    230,     27,      0,       ,245 REEDY MEADOW RD ,Oil
    230,     27,      0,       ,245 REEDY MEADOW RD ,Oil
    230,     28,      0,       ,251 REEDY MEADOW RD,Coal or Wood
    230,     30,      0,       ,285 REEDY MEADOW RD,Electric
    230,     32,      0,       ,293 REEDY MEADOW RD,Electric
    230,     33,      0,       ,295 REEDY MEADOW RD,Oil
    230,     34,      0,       ,297 REEDY MEADOW RD,Oil
    230,     35,      0,       ,299 REEDY MEADOW RD,Oil
    230,     36,      0,       ,311 REEDY MEADOW RD,Oil
    230,     37,      0,       ,315 REEDY MEADOW RD,Oil
    230,     38,      0,       ,321 REEDY MEADOW RD,Oil
    230,     39,      0,       ,327 REEDY MEADOW RD,Oil
    230,     41,      0,       ,641 CHICOPEE ROW,Oil
    230,     43,      0,       ,673 CHICOPEE ROW,Oil
    230,     44,      0,       ,691 CHICOPEE ROW,Oil
    230,     45,      0,       ,701 CHICOPEE ROW,Gas
    230,     47,      0,       ,711 CHICOPEE ROW,Oil
    230,     48,      0,       ,731 CHICOPEE ROW,Oil
    230,     50,      0,       ,730 CHICOPEE ROW,Oil
    230,     51,      0,       ,712 CHICOPEE ROW,Oil
    230,     52,      0,       ,704 CHICOPEE ROW,Oil
    230,     53,      0,       ,692 CHICOPEE ROW,Oil
    230,     54,      0,       ,686 CHICOPEE ROW,Electric
    230,     55,      0,       ,676 CHICOPEE ROW,Oil
    230,     56,      0,       ,674 CHICOPEE ROW,Oil
    230,     57,      0,       ,662 CHICOPEE ROW,Oil
    230,     59,      0,       ,638 CHICOPEE ROW,Gas
    230,     61,      0,       ,622 CHICOPEE ROW,Oil
    230,     62,      0,       ,9 RADDIN RD,Oil
    230,     63,      0,       ,13 RADDIN RD,Oil
    230,     64,      0,       ,25 RADDIN RD,Oil
    230,     65,      0,       ,47 RADDIN RD,Oil
    230,     66,      0,       ,55 RADDIN RD,Oil
    230,     67,      0,       ,59 RADDIN RD,Oil
    230,     68,      0,       ,67 RADDIN RD,Gas
    230,     69,      0,       ,69 RADDIN RD,Oil
    230,     72,      0,       ,79 RADDIN RD,Oil
    230,     73,      0,       ,62 RADDIN RD,Oil
    230,     74,      0,       ,58 RADDIN RD ,Oil
    230,     75,      0,       ,48 RADDIN RD,Oil
    230,     76,      0,       ,34 RADDIN RD,Oil
    230,     77,      0,       ,26 RADDIN RD,Oil
    230,     78,      0,       ,20 RADDIN RD,Oil
    230,     79,      0,       ,18 HAWTREE WAY,Oil
    230,     81,      0,       ,4 RADDIN RD,Oil
    231,      1,      0,       ,120 REEDY MEADOW RD,Gas
    231,      1,      1,       ,116 REEDY MEADOW RD ,Gas
    231,      2,      0,       ,112 REEDY MEADOW RD,Oil
    231,      3,      0,       ,108 REEDY MEADOW RD,Oil
    231,      5,      0,       ,53 MCLAINS WOODS RD,Oil
    231,      6,      0,       ,63 MCLAINS WOODS RD,Oil
    231,      7,      0,       ,87 MCLAINS WOODS RD,Oil
    231,      8,      0,       ,89 MCLAINS WOODS RD,Oil
    231,      9,      0,       ,79 MCLAINS WOODS RD,Oil
    231,     10,      0,       ,71 MCLAINS WOODS RD,Oil
    231,     12,      0,       ,323 CHICOPEE ROW,Oil
    231,     13,      0,       ,325 CHICOPEE ROW,Oil
    231,     14,      0,       ,327 CHICOPEE ROW,Oil
    231,     15,      0,       ,343 CHICOPEE ROW,Oil
    231,     16,      0,       ,365 CHICOPEE ROW,Oil
    231,     17,      0,       ,3 FERTILEDALE DR,Oil
    231,     18,      0,       ,15 FERTILEDALE DR,Oil
    231,     19,      0,       ,25 FERTILEDALE DR,Oil
    231,     20,      0,       ,29 FERTILEDALE DR,Oil
    231,     21,      0,       ,397 CHICOPEE ROW,Oil
    231,     23,      0,       ,53 WATSON WAY ,Oil
    231,     24,      0,       ,25 BROWN LN,Oil
    231,     27,      0,       ,34 BROWN LN,Oil
    231,     28,      0,       ,30 BROWN LN ,Oil
    231,     29,      0,       ,26 BROWN LN,Oil
    231,     30,      0,       ,74 WATSON WAY,Oil
    231,     31,      0,       ,68 WATSON WAY,Oil
    231,     32,      0,       ,62 WATSON WAY,Oil
    231,     33,      0,       ,60 WATSON WAY,Oil
    231,     34,      0,       ,54 WATSON WAY,Oil
    231,     35,      0,       ,48 WATSON WAY ,Oil
    231,     36,      0,       ,40 WATSON WAY,Oil
    231,     37,      0,       ,20 WATSON WAY,Oil
    231,     38,      0,       ,435 CHICOPEE ROW ,Gas
    231,     39,      0,       ,439 CHICOPEE ROW,Electric
    231,     40,      0,       ,449 CHICOPEE ROW,Electric
    231,     41,      0,       ,459 CHICOPEE ROW,Oil
    231,     42,      0,       ,471 CHICOPEE ROW,Oil
    231,     43,      0,       ,473 CHICOPEE ROW,Electric
    231,     44,      0,       ,485 CHICOPEE ROW,Oil
    231,     46,      0,       ,533 CHICOPEE ROW,Oil
    231,     47,      0,       ,535 CHICOPEE ROW,Oil
    231,     48,      0,       ,549 CHICOPEE ROW,Oil
    231,     49,      0,       ,559 CHICOPEE ROW,Oil
    231,     50,      0,       ,569 CHICOPEE ROW ,Oil
    231,     51,      0,       ,85 RADDIN RD ,Oil
    231,     52,      0,       ,95 RADDIN RD,Oil
    231,     53,      0,       ,108 RADDIN RD ,Oil
    231,     54,      0,       ,94 RADDIN RD,Oil
    231,     55,      0,       ,88 RADDIN RD ,Oil
    231,     57,      0,       ,17 HAWTREE WAY,Oil
    231,     58,      0,       ,21 HAWTREE WAY,Oil
    231,     59,      0,       ,29 HAWTREE WAY,Oil
    231,     60,      0,       ,37 HAWTREE WAY,Oil
    231,     61,      0,       ,49  HAWTREE WAY,Oil
    231,     62,      0,       ,53 HAWTREE WAY,Oil
    231,     64,      0,       ,57 HAWTREE WAY,Oil
    231,     65,      0,       ,59 HAWTREE WAY,Oil
    231,     66,      0,       ,52 HAWTREE WAY,Oil
    231,     67,      0,       ,50 HAWTREE WAY,Oil
    231,     68,      0,       ,46 HAWTREE WAY,Oil
    231,     69,      0,       ,36 HAWTREE WAY,Oil
    231,     70,      0,       ,30 HAWTREE WAY,Oil
    231,     71,      0,       ,24 HAWTREE WAY,Oil
    231,     72,      0,       ,526 CHICOPEE ROW,Oil
    231,     73,      0,       ,532 CHICOPEE ROW,Oil
    231,     74,      0,       ,520 CHICOPEE ROW,Oil
    231,     75,      0,       ,508 CHICOPEE ROW,Oil
    231,     76,      0,       ,486 CHICOPEE ROW,Oil
    231,     77,      0,       ,484 CHICOPEE ROW,Oil
    231,     78,      0,       ,478 CHICOPEE ROW ,Oil
    231,     79,      0,       ,474 CHICOPEE ROW,Oil
    231,     80,      0,       ,448 CHICOPEE ROW,Electric
    231,     81,      0,       ,444 CHICOPEE ROW,Oil
    231,     82,      0,       ,428 CHICOPEE ROW,Oil
    231,     83,      0,       ,408 CHICOPEE ROW,Oil
    231,     85,      0,       ,402 CHICOPEE ROW,Oil
    231,     86,      0,       ,400 CHICOPEE ROW,Oil
    231,     87,      0,       ,388 CHICOPEE ROW,Gas
    231,     88,      0,       ,382 CHICOPEE ROW,Oil
    231,     89,      0,       ,380 CHICOPEE ROW,Oil
    231,     92,      0,       ,21 SAWTELL DR,Oil
    232,      1,      0,       ,293 CHICOPEE ROW,Oil
    232,      2,      0,       ,321 CHICOPEE ROW,Oil
    232,      3,      0,       ,317 CHICOPEE ROW,Oil
    232,      4,      0,       ,335 CHICOPEE ROW,Oil
    232,      5,      0,       ,25 SAWTELL DR,Oil
    232,      6,      0,       ,27 SAWTELL DR,Oil
    232,      7,      0,       ,29 SAWTELL DR,Oil
    232,      8,      0,       ,31 SAWTELL DR ,Oil
    232,     11,      0,       ,32 SAWTELL DR,Oil
    232,     12,      0,       ,28 SAWTELL DR,Oil
    232,     13,      0,       ,22 SAWTELL DR,Oil
    232,     15,      0,       ,8 SAWTELL DR,Oil
    232,     16,      0,       ,346 CHICOPEE ROW,Oil
    232,     17,      0,       ,348 CHICOPEE ROW,Oil
    232,     18,      0,       ,332 CHICOPEE ROW,Oil
    232,     19,      0,       ,318 CHICOPEE ROW,Oil
    232,     20,      0,       ,316 CHICOPEE ROW ,Oil
    232,     21,      0,       ,312 CHICOPEE ROW,Oil
    232,     22,      0,       ,310 CHICOPEE ROW,Oil
    232,     23,      0,       ,292 CHICOPEE ROW,Oil
    232,     24,      0,       ,290 CHICOPEE ROW,Oil
    232,     25,      0,       ,280 CHICOPEE ROW,Oil
    232,     26,      0,       ,270 CHICOPEE ROW,Oil
    232,     27,      0,       ,248 CHICOPEE ROW,Gas
    232,     29,      0,       ,228 CHICOPEE ROW,Gas
    232,     30,      0,       ,60 ORCHARD LN ,Gas
    232,     32,      0,       ,19 KAILEYS WAY,Oil
    232,     33,      0,       ,21 KAILEYS WAY,Oil
    232,     34,      0,       ,25 KAILEYS WAY,Gas
    232,     35,      0,       ,27 KAILEYS WAY,Oil
    232,     36,      0,       ,29 KAILEYS WAY,Oil
    232,     37,      0,       ,45 KAILEYS WAY,Gas
    232,     39,      0,       ,51 KAILEYS WAY ,Gas
    232,     39,      0,       ,51 KAILEYS WAY ,Gas
    232,     40,      0,       ,54 KAILEYS WAY,Oil
    232,     41,      0,       ,48 KAILEYS WAY,Gas
    232,     42,      0,       ,44 KAILEYS WAY,Gas
    232,     43,      0,       ,40 KAILEYS WAY,Oil
    232,     44,      0,       ,36 KAILEYS WAY,Oil
    232,     45,      0,       ,30 KAILEYS WAY,Gas
    232,     46,      0,       ,24 KAILEYS WAY,Oil
    232,     47,      0,       ,18 KAILEYS WAY,Oil
    232,     48,      0,       ,12 KAILEYS WAY,Oil
    232,     50,      0,       ,653 MARTINS POND RD,Oil
    232,     50,      1,       ,647 MARTINS POND RD,Oil
    232,     50,      2,       ,645 MARTINS POND RD,Oil
    232,     50,      3,       ,643 MARTINS POND RD,Oil
    232,     50,      4,       ,641 MARTINS POND RD,Oil
    232,     52,      0,       ,75 FLOYD HILL RD,Oil
    233,      2,      0,       ,305 MARTINS POND RD,Oil
    233,      3,      0,       ,303 MARTINS POND RD,Oil
    233,      4,      0,       ,29 CHESTNUT HILL RD,Oil
    233,      5,      0,       ,45 CHESTNUT HILL RD,Oil
    233,      6,      0,       ,53 CHESTNUT HILL RD,Oil
    233,      7,      0,       ,57 CHESTNUT HILL RD,Oil
    233,      9,      0,       ,63 CHESTNUT HILL RD,Electric
    233,     10,      0,       ,52 CHESTNUT HILL RD ,Oil
    233,     11,      0,       ,44 CHESTNUT HILL RD,Oil
    233,     13,      0,       ,73 CHESTNUT HILL RD,Oil
    233,     14,      0,       ,89 CHESTNUT HILL RD,Oil
    233,     15,      0,       ,1 POND HILL LN,Oil
    233,     17,      0,       ,28 CHESTNUT HILL RD,Gas
    233,     18,      0,       ,309 MARTINS POND RD,Oil
    233,     19,      0,       ,315 MARTINS POND RD,Oil
    233,     20,      0,       ,323 MARTINS POND RD,Oil
    233,     21,      0,       ,337 MARTINS POND RD,Oil
    233,     22,      0,       ,341 MARTINS POND RD ,Oil
    233,     23,      0,       ,345 MARTINS POND RD,Oil
    233,     24,      0,       ,102 CHESTNUT HILL RD,Oil
    233,     26,      0,       ,126 CHESTNUT HILL RD,Oil
    233,     27,      0,       ,2 ORCHARD LN,Oil
    233,     28,      0,       ,22 ORCHARD LN ,Oil
    233,     29,      0,       ,19 ORCHARD LN,Oil
    233,     30,      0,       ,129 CHESTNUT HILL RD,Oil
    233,     31,      0,       ,137 CHESTNUT HILL RD,Oil
    233,     33,      0,       ,409 MARTINS POND RD ,Oil
    233,     34,      0,       ,419 MARTINS POND RD ,Oil
    233,     35,      0,       ,431 MARTINS POND RD,Oil
    233,     36,      0,       ,435 MARTINS POND RD,Oil
    233,     37,      0,       ,469 MARTINS POND RD,Oil
    233,     38,      0,       ,485 MARTINS POND RD,Oil
    233,     39,      0,       ,495 MARTINS POND RD,Oil
    233,     40,      0,       ,505 MARTINS POND RD,Oil
    233,     41,      0,       ,511 MARTINS POND RD,Oil
    233,     43,      0,       ,523 MARTINS POND RD ,Oil
    233,     44,      0,       ,531 MARTINS POND RD,Oil
    233,     45,      0,       ,541 MARTINS POND RD,Oil
    233,     46,      0,       ,547 MARTINS POND RD,Oil
    233,     47,      0,       ,5 LINDSAY DR,Oil
    233,     48,      0,       ,18 LINDSAY DR,Oil
    233,     49,      0,       ,550 MARTINS POND RD,Oil
    233,     50,      0,       ,534 MARTINS POND RD,Oil
    233,     51,      0,       ,522 MARTINS POND RD,Oil
    233,     52,      0,       ,516 MARTINS POND RD,Oil
    233,     53,      0,       ,512 MARTINS POND RD,Oil
    233,     55,      0,       ,466 MARTINS POND RD,Oil
    233,     56,      0,       ,456 MARTINS POND RD,Oil
    233,     57,      0,       ,124 SCHOOLHOUSE RD,Oil
    233,     58,      0,       ,116 SCHOOLHOUSE RD,Oil
    233,     60,      0,       ,114 SCHOOLHOUSE RD,Electric
    233,     62,      0,       ,112 SCHOOLHOUSE RD ,Oil
    233,     63,      0,       ,110 SCHOOLHOUSE RD,Oil
    233,     64,      0,       ,104 SCHOOLHOUSE RD,Gas
    233,     65,      0,       ,96 SCHOOLHOUSE RD,Oil
    233,     66,      0,       ,88 SCHOOLHOUSE RD,Oil
    233,     67,      0,       ,80 SCHOOLHOUSE RD,Electric
    233,     68,      0,       ,68 SCHOOLHOUSE RD,Oil
    233,     69,      0,       ,58 SCHOOLHOUSE RD,Gas
    233,     70,      0,       ,56 SCHOOLHOUSE RD,Oil
    233,     71,      0,       ,52 SCHOOLHOUSE RD,Oil
    233,     71,      0,       ,52 SCHOOLHOUSE RD,Oil
    233,     73,      0,       ,48 SCHOOLHOUSE RD,Oil
    233,     74,      0,       ,46 SCHOOLHOUSE RD ,Oil
    233,     75,      0,       ,373 LOWELL RD,Oil
    233,     75,      1,       ,17 CHAMBERLAINS MILL LN,Gas
    233,     75,      3,       ,9 CHAMBERLAINS MILL LN,Gas
    233,     75,      4,       ,8 CHAMBERLAINS MILL LN,Gas
    233,     75,      5,       ,21 CHAMBERLAINS MILL LN,Gas
    233,     75,      6,       ,27 CHAMBERLAINS MILL LN,Gas
    233,     75,      7,       ,20 CHAMBERLAINS MILL LN,Gas
    233,     75,      8,       ,22 CHAMBERLAINS MILL LN,Gas
    233,     75,      9,       ,24 CHAMBERLAINS MILL LN ,Gas
    233,     77,      0,       ,447 LOWELL RD,Oil
    233,     79,      0,       ,459 LOWELL RD,Oil
    233,     80,      0,       ,7 HEMLOCK PARK DR,Oil
    233,     81,      0,       ,13 HEMLOCK PARK DR,Oil
    233,     82,      0,       ,25 HEMLOCK PARK DR,Oil
    233,     83,      0,       ,61 HEMLOCK PARK DR,Oil
    233,     84,      0,       ,83 HEMLOCK PARK DR,Oil
    233,     85,      0,       ,95 HEMLOCK PARK DR,Oil
    233,     86,      0,       ,105 HEMLOCK PARK DR,Oil
    233,     87,      0,       ,210 HEMLOCK PARK DR,Oil
    233,     88,      0,       ,220 HEMLOCK PARK DR,Oil
    233,     89,      0,       ,158 HEMLOCK PARK DR,Oil
    233,     90,      0,       ,138 HEMLOCK PARK DR,Oil
    233,     90,      0,       ,138 HEMLOCK PARK DR,Oil
    233,     91,      0,       ,90 HEMLOCK PARK DR,Oil
    233,     92,      0,       ,60 HEMLOCK PARK DR,Oil
    233,     93,      0,       ,40 HEMLOCK PARK DR ,Oil
    233,     94,      0,       ,12 HEMLOCK PARK DR,Oil
    233,     95,      0,       ,6 HEMLOCK PARK DR,Oil
    233,     96,      0,       ,462 LOWELL RD,Oil
    233,     97,      0,       ,460 LOWELL RD,Oil
    233,    101,      0,       ,69 SCHOOLHOUSE RD,Oil
    233,    102,      0,       ,79 SCHOOLHOUSE RD,Oil
    233,    103,      0,       ,119 SCHOOLHOUSE RD,Oil
    233,    104,      0,       ,440 MARTINS POND RD,Oil
    233,    105,      0,       ,432 MARTINS POND RD,Oil
    233,    106,      0,       ,426 MARTINS POND RD,Oil
    233,    107,      0,       ,416 MARTINS POND RD,Oil
    233,    108,      0,       ,28 SHATTUCK ST,Oil
    233,    109,      0,       ,16 SHATTUCK ST,Electric
    233,    110,      0,       ,282 MARTINS POND RD,Oil
    233,    141,      0,       ,34 SHATTUCK ST ,Oil
    234,      1,      0,       ,245 LOWELL RD,Oil
    234,      5,      0,       ,410 LOWELL RD,Gas
    234,      6,      0,       ,402 LOWELL RD,Gas
    234,      7,      0,       ,394 LOWELL RD,Oil
    234,      7,      0,       ,394 LOWELL RD,Oil
    234,      8,      0,       ,354 LOWELL RD,Oil
    234,      9,      0,       ,356 LOWELL RD,Oil
    234,     10,      0,       ,346 LOWELL RD,Gas
    234,     13,      0,       ,248 GAY RD,Oil
    234,     14,      0,       ,204 GAY RD,Oil
    234,     15,      0,       ,210 GAY RD,Oil
    234,     16,      0,       ,202 GAY RD,Oil
    234,     17,      0,       ,180 GAY RD,Oil
    234,     18,      0,       ,1 BROWN LOAF RD,Gas
    234,     18,      2,       ,6 BROWN LOAF RD,Gas
    234,     18,      3,       ,4 BROWN LOAF RD,Oil
    234,     18,      4,       ,2 BROWN LOAF RD,Oil
    234,     18,      5,       ,7 BROWN LOAF RD,Oil
    234,     18,      6,       ,3 BROWN LOAF RD,Oil
    234,     18,      7,       ,5 BROWN LOAF RD ,Gas
    234,     19,      0,       ,152 GAY RD,Oil
    234,     20,      0,       ,142 GAY RD,Oil
    234,     21,      0,       ,132 GAY RD,Oil
    234,     22,      0,       ,25 WHITAKER LN,Oil
    234,     23,      0,       ,27 WHITAKER LN,Oil
    234,     24,      0,       ,41 WHITAKER LN,Oil
    234,     25,      0,       ,47 WHITAKER LN,Gas
    234,     26,      0,       ,49 WHITAKER LN,Oil
    234,     27,      0,       ,51 WHITAKER LN,Oil
    234,     28,      0,       ,55 WHITAKER LN,Oil
    234,     30,      0,       ,67 GAY RD ,Gas
    234,     31,      0,       ,85 GAY RD,Oil
    234,     32,      0,       ,91 GAY RD,Oil
    234,     33,      0,       ,139 GAY RD,Gas
    234,     33,      2,       ,111 GAY RD,Gas
    234,     34,      0,       ,80 AMES RD,Oil
    234,     35,      0,       ,75 AMES RD ,Oil
    234,     36,      0,       ,95 AMES RD,Oil
    234,     37,      0,       ,125 AMES RD,Oil
    234,     39,      0,       ,147 GAY RD,Oil
    234,     41,      0,       ,177 GAY RD ,Oil
    234,     42,      0,       ,191 GAY RD ,Oil
    234,     43,      0,       ,184 WHITMAN RD,Oil
    234,     44,      0,       ,176 WHITMAN RD,Oil
    234,     45,      0,       ,172 WHITMAN RD,Oil
    234,     46,      0,       ,166 WHITMAN RD,Oil
    234,     48,      0,       ,21 NICOLE LN,Oil
    234,     49,      0,       ,23 NICOLE LN,Oil
    234,     50,      0,       ,22 NICOLE LN,Oil
    234,     51,      0,       ,20 NICOLE LN,Oil
    234,     52,      0,       ,14 NICOLE LN,Oil
    234,     53,      0,       ,8 NICOLE LN,Oil
    234,     54,      0,       ,132 WHITMAN RD,Oil
    234,     55,      1,       ,100 WHITMAN RD ,Oil
    234,     57,      0,       ,127 WHITMAN RD,Oil
    234,     58,      0,       ,137 WHITMAN RD,Oil
    234,     59,      0,       ,149 WHITMAN RD,Oil
    234,     60,      0,       ,157 WHITMAN RD,Oil
    234,     61,      0,       ,163 WHITMAN RD,Oil
    234,     62,      0,       ,81 MARA LN,Oil
    234,     63,      0,       ,86 MARA LN,Oil
    234,     64,      0,       ,80 MARA LN,Oil
    234,     65,      0,       ,70 MARA LN,Oil
    234,     66,      0,       ,56 MARA LN,Oil
    234,     67,      0,       ,42 MARA LN,Oil
    234,     68,      0,       ,32 MARA LN,Oil
    234,     69,      0,       ,22 MARA LN,Oil
    234,     70,      0,       ,175 WHITMAN RD,Gas
    234,     71,      0,       ,205 GAY RD,Oil
    234,     72,      0,       ,221 GAY RD,Gas
    234,     73,      0,       ,231 GAY RD,Oil
    234,     74,      0,       ,245 GAY RD,Oil
    234,     75,      0,       ,272 LOWELL RD ,Oil
    234,     75,      1,       ,268 LOWELL RD,Gas
    234,     75,      2,       ,256 LOWELL RD,Gas
    234,     75,      3,       ,246 LOWELL RD,Oil
    234,     76,      0,       ,204 LOWELL RD,Oil
    235,      1,      0,       ,227 BOSTON RD,Oil
    235,      1,      1,       ,201 BOSTON RD ,Gas
    235,      2,      0,       ,31 AMES RD,Oil
    235,      3,      0,       ,39 AMES RD,Oil
    235,      4,      0,       ,44 AMES RD,Oil
    235,      5,      0,       ,74 AMES RD,Electric
    235,      7,      0,       ,16 AMES RD,Oil
    235,      8,      0,       ,6 AMES RD,Gas
    235,     10,      0,       ,275 BOSTON RD,Gas
    235,     11,      0,       ,309 BOSTON RD,Gas
    235,     13,      0,       ,323 BOSTON RD,Gas
    235,     14,      0,       ,331 BOSTON RD,Oil
    235,     15,      0,       ,332 BOSTON RD,Electric
    235,     17,      0,       ,306 BOSTON RD,Oil
    235,     18,      0,       ,302 BOSTON RD,Oil
    235,     19,      0,       ,296 BOSTON RD,Electric
    235,     20,      0,       ,348 BOSTON RD,Gas
    235,     21,      0,       ,346 BOSTON RD,Electric
    235,     22,      0,       ,344 BOSTON RD,Oil
    235,     23,      0,       ,294 BOSTON RD,Oil
    235,     24,      0,       ,290 BOSTON RD,Solar Assisted
    235,     25,      0,       ,274 BOSTON RD,Oil
    235,     26,      0,       ,276 BOSTON RD,Oil
    235,     27,      0,       ,240 BOSTON RD,Oil
    235,     28,      0,       ,250 BOSTON RD,Oil
    235,     29,      0,       ,270 BOSTON RD ,Gas
    235,     30,      0,       ,228 BOSTON RD ,Oil
    235,     32,      0,       ,61 SKYFIELDS DR,Gas
    235,     33,      0,       ,65 SKYFIELDS DR,Oil
    235,     34,      0,       ,63 SKYFIELDS DR ,Oil
    235,     35,      0,       ,77 SKYFIELDS DR,Oil
    235,     36,      0,       ,79 SKYFIELDS DR,Oil
    235,     37,      0,       ,75 SKYFIELDS DR,Oil
    235,     38,      0,       ,85 SKYFIELDS DR,Oil
    235,     39,      0,       ,87 SKYFIELDS DR ,Gas
    235,     40,      0,       ,89 SKYFIELDS DR,Oil
    235,     42,      0,       ,103 SKYFIELDS DR,Electric
    235,     43,      0,       ,113 SKYFIELDS DR,Gas
    235,     44,      0,       ,129 SKYFIELDS DR,Oil
    235,     46,      0,       ,135 SKYFIELDS DR,Gas
    235,     46,      1,       ,131 SKYFIELDS DR,Gas
    235,     47,      0,       ,98 SKYFIELDS DR ,Electric
    235,     48,      0,       ,60 SKYFIELDS DR,Gas
    235,     49,      0,       ,132 SKYFIELDS DR,Gas
    236,      1,      0,       ,614 BOSTON RD ,Oil
    236,      2,      0,       ,11 AUGUSTINE RD,Oil
    236,      3,      0,       ,15 AUGUSTINE RD,Electric
    236,      4,      0,       ,18 AUGUSTINE RD,Oil
    236,      5,      0,       ,16 AUGUSTINE RD,Electric
    236,      6,      0,       ,14 AUGUSTINE RD,Oil
    236,      7,      0,       ,10 AUGUSTINE RD,Oil
    236,      8,      0,       ,8 AUGUSTINE RD,Oil
    236,      9,      0,       ,33 NATE NUTTING RD,Oil
    236,     10,      0,       ,45 NATE NUTTING RD,Gas
    236,     18,      0,       ,54 NATE NUTTING RD,Oil
    236,     19,      0,       ,44 NATE NUTTING RD,Oil
    236,     20,      0,       ,205 INDIAN HILL RD,Oil
    236,     21,      0,       ,207 INDIAN HILL RD,Gas
    236,     32,      0,       ,249 INDIAN HILL RD,Oil
    236,     33,      0,       ,210 INDIAN HILL RD ,Gas
    238,      2,      0,       ,980 BOSTON RD,Oil
    238,      2,      0,       ,980 BOSTON RD,Oil
    238,      3,      0,       ,972 BOSTON RD,Gas
    242,      1,      0,       ,59 BADDACOOK POND RD,Oil
    242,      1,      0,       ,59 BADDACOOK POND RD,Oil
    242,      2,      1,       ,597 LOWELL RD ,Electric
    242,      2,      1,       ,597 LOWELL RD ,Oil
    242,      4,      0,       ,OFF BADDACOOK POND RD,Coal or Wood
    242,      5,      0,       ,53 BURNTMEADOW RD,Oil
    242,      7,      0,       ,65 BURNTMEADOW RD,Oil
    242,      9,      0,       ,68 BURNTMEADOW RD,Gas
    242,      9,      0,       ,68 BURNTMEADOW RD,Oil
    243,      1,      0,       ,34 FLOYD HILL RD,Oil
    243,      2,      0,       ,38 FLOYD HILL RD,Oil
    243,      3,      0,       ,36 FLOYD HILL RD,Gas
    243,      4,      0,       ,32 FLOYD HILL RD,Oil
    243,      5,      0,       ,685 MARTINS POND RD,Oil
    243,      6,      0,       ,699 MARTINS POND RD,Oil
    243,      7,      0,       ,707 MARTINS POND RD,Oil
    243,      8,      0,       ,711 MARTINS POND RD,Gas
    243,      9,      0,       ,731 MARTINS POND RD ,Coal or Wood
    243,      9,      0,       ,731 MARTINS POND RD ,Gas
    243,      9,      0,       ,731 MARTINS POND RD ,Oil
    243,     10,      0,       ,777 MARTINS POND RD ,Oil
    243,     10,      1,       ,771 MARTINS POND RD,Gas
    243,     11,      0,       ,795 MARTINS POND RD,Oil
    243,     12,      0,       ,811 MARTINS POND RD,Oil
    243,     13,      0,       ,15 STAR HOUSE LN,Oil
    243,     14,      0,       ,23 STAR HOUSE LN ,Oil
    243,     15,      0,       ,28 STAR HOUSE LN,Oil
    243,     16,      0,       ,24 STAR HOUSE LN,Oil
    243,     19,      0,       ,283 OLD DUNSTABLE RD,Oil
    243,     20,      0,       ,287 OLD DUNSTABLE RD,Gas
    243,     21,      0,       ,291 OLD DUNSTABLE RD,Oil
    243,     22,      0,       ,293 OLD DUNSTABLE RD,Oil
    243,     24,      0,       ,309 OLD DUNSTABLE RD,Oil
    243,     27,      0,       ,230 BURNTMEADOW RD ,Oil
    243,     28,      0,       ,284 OLD DUNSTABLE RD,Gas
    243,     30,      0,       ,235 OLD DUNSTABLE RD ,Oil
    243,     32,      0,       ,828 MARTINS POND RD,Oil
    243,     33,      0,       ,716 MARTINS POND RD,Oil
    243,     36,      0,       ,690 MARTINS POND RD,Oil
    243,     37,      0,       ,200 BURNTMEADOW RD,Oil
    244,      1,      0,       ,103 RADDIN RD,Oil
    244,      2,      0,       ,113 RADDIN RD,Oil
    244,      3,      0,       ,127 RADDIN RD,Oil
    244,      4,      0,       ,135 RADDIN RD,Oil
    244,      5,      0,       ,141 RADDIN RD,Oil
    244,      6,      0,       ,145 RADDIN RD,Oil
    244,      7,      0,       ,149 RADDIN RD,Oil
    244,      8,      0,       ,157 RADDIN RD,Oil
    244,     17,      0,       ,156 RADDIN RD ,Oil
    244,     19,      0,       ,144 RADDIN RD,Oil
    244,     22,      0,       ,134 RADDIN RD,Oil
    244,     23,      0,       ,124 RADDIN RD,Oil
    244,     24,      0,       ,114 RADDIN RD,Oil
    245,      3,      0,       ,151 RADDIN RD,Oil
    245,      4,      0,       ,153 RADDIN RD,Oil
    245,      8,      0,       ,1 DAN PARKER RD ,Oil
    246,      3,      0,       ,683 OLD DUNSTABLE RD,Oil
